Date,Open,High,Low,Close,Adj Close,Volume
07-03-2012,7.0,7.23,6.92,7.17,7.17,18978700
08-03-2012,7.24,7.5,7.22,7.47,7.47,21247000
09-03-2012,7.56,7.65,7.53,7.58,7.58,15093300
12-03-2012,7.55,7.6,7.43,7.5,7.5,15385500
13-03-2012,7.56,7.79,7.54,7.76,7.76,17889900
14-03-2012,7.75,7.99,7.73,7.76,7.76,22707000
15-03-2012,7.96,8.28,7.92,8.25,8.25,27147900
16-03-2012,8.31,8.33,8.11,8.2,8.2,14106400
19-03-2012,8.19,8.23,8.08,8.18,8.18,12016800
20-03-2012,8.05,8.09,7.92,8.06,8.06,16426200
21-03-2012,8.09,8.18,8.01,8.04,8.04,9085100
22-03-2012,7.97,8.04,7.9,8.03,8.03,9346900
23-03-2012,8.05,8.12,7.95,8.09,8.09,8149200
26-03-2012,8.16,8.25,8.12,8.24,8.24,8692000
27-03-2012,8.25,8.35,8.17,8.19,8.19,9802000
28-03-2012,8.17,8.27,7.98,8.08,8.08,15385000
29-03-2012,7.98,8.12,7.93,8.12,8.12,13920300
30-03-2012,8.18,8.2,7.95,8.02,8.02,14586100
02-04-2012,8.03,8.24,7.95,8.2,8.2,12477300
03-04-2012,8.09,8.17,7.91,7.98,7.98,18446600
04-04-2012,7.89,7.89,7.6,7.81,7.81,16055700
05-04-2012,7.61,7.89,7.6,7.87,7.87,14951800
09-04-2012,7.71,7.85,7.66,7.75,7.75,10066600
10-04-2012,7.73,7.89,7.52,7.53,7.53,16439400
11-04-2012,7.64,7.8,7.62,7.64,7.64,9540800
12-04-2012,7.84,7.95,7.71,7.92,7.92,10959900
13-04-2012,7.85,7.86,7.68,7.73,7.73,11975400
16-04-2012,7.8,7.84,7.55,7.7,7.7,14931000
17-04-2012,7.83,8.01,7.8,7.94,7.94,15773800
18-04-2012,7.81,8.06,7.79,7.97,7.97,13999400
