Date,Open,High,Low,Close,Adj Close,Volume
29-08-2005,20.9,21.219999,20.790001,20.84,20.84,5552700
30-08-2005,20.809999,20.9,20.299999,20.370001,20.370001,8509300
31-08-2005,20.370001,20.780001,20.35,20.77,20.77,6928900
01-09-2005,20.73,21.059999,20.690001,20.879999,20.879999,6325100
02-09-2005,21.040001,21.1,20.870001,20.9,20.9,3155000
06-09-2005,21.049999,21.549999,20.959999,21.52,21.52,5535900
07-09-2005,21.450001,22.690001,21.450001,22.549999,22.549999,11772600
08-09-2005,22.450001,23.09,22.370001,23.08,23.08,11340400
09-09-2005,23.1,24.030001,23.1,23.85,23.85,12872500
12-09-2005,23.709999,23.950001,23.34,23.379999,23.379999,8074700
13-09-2005,23.49,23.84,22.84,23.299999,23.299999,10151000
14-09-2005,23.379999,23.790001,23.209999,23.629999,23.629999,8454400
15-09-2005,23.57,23.780001,23.42,23.639999,23.639999,6341100
16-09-2005,23.709999,23.75,22.41,22.65,22.65,14000300
19-09-2005,22.52,22.66,21.799999,22.34,22.34,7756100
20-09-2005,22.950001,23.280001,22.690001,23.0,23.0,9080100
21-09-2005,22.32,22.459999,22.059999,22.1,22.1,8853300
22-09-2005,22.0,22.5,21.91,22.209999,22.209999,9231700
23-09-2005,21.799999,23.01,21.77,22.98,22.98,11048500
26-09-2005,23.76,24.17,23.200001,23.629999,23.629999,16598400
27-09-2005,23.790001,23.969999,23.49,23.77,23.77,9083800
28-09-2005,23.940001,24.68,23.780001,24.17,24.17,11236500
29-09-2005,24.32,24.959999,24.110001,24.870001,24.870001,9375600
30-09-2005,25.0,25.75,24.860001,25.200001,25.200001,16213600
03-10-2005,25.469999,26.07,25.379999,25.66,25.66,11878200
04-10-2005,25.75,25.790001,24.32,24.360001,24.360001,13989800
05-10-2005,24.559999,24.870001,23.950001,24.0,24.0,11701500
06-10-2005,24.15,24.469999,23.59,23.83,23.83,12162600
07-10-2005,24.01,24.26,23.780001,24.0,24.0,6826100
10-10-2005,24.299999,24.450001,23.049999,23.110001,23.110001,10064900
