Date,Open,High,Low,Close,Adj Close,Volume
15-03-2021,81.910004,83.389999,81.199997,82.5,82.5,39086800
16-03-2021,83.660004,84.75,82.260002,82.75,82.75,42971600
17-03-2021,81.75,83.25,80.410004,82.629997,82.629997,43320600
18-03-2021,81.059998,81.620003,78.010002,78.120003,78.120003,51036500
19-03-2021,78.489998,79.339996,77.589996,79.059998,79.059998,42283400
22-03-2021,79.989998,81.269997,79.220001,80.300003,80.300003,39648600
23-03-2021,80.129997,80.339996,77.949997,78.379997,78.379997,40466600
24-03-2021,77.550003,78.800003,76.400002,76.480003,76.480003,43753600
25-03-2021,75.849998,76.949997,74.959999,76.220001,76.220001,44735100
26-03-2021,76.620003,77.5,75.029999,77.410004,77.410004,49148700
29-03-2021,77.029999,78.019997,76.260002,77.139999,77.139999,37144300
30-03-2021,76.470001,76.559998,74.849998,76.0,76.0,39169300
31-03-2021,76.57,79.129997,76.519997,78.5,78.5,43659500
01-04-2021,80.160004,81.309998,79.480003,81.089996,81.089996,40182400
05-04-2021,81.739998,81.900002,80.389999,81.43,81.43,32610600
06-04-2021,81.209999,82.459999,80.879997,81.440002,81.440002,29327900
07-04-2021,81.32,83.099998,80.349998,82.199997,82.199997,35590900
08-04-2021,83.32,83.790001,82.440002,83.349998,83.349998,41925300
09-04-2021,82.800003,83.589996,82.160004,82.760002,82.760002,32759900
12-04-2021,82.059998,82.18,78.029999,78.580002,78.580002,62098800
13-04-2021,79.669998,80.720001,78.980003,80.190002,80.190002,37767300
14-04-2021,79.879997,80.129997,77.940002,78.550003,78.550003,34263800
15-04-2021,80.32,83.949997,79.970001,83.010002,83.010002,68942800
16-04-2021,83.300003,83.589996,81.529999,82.150002,82.150002,47280600
19-04-2021,82.129997,83.18,80.389999,81.110001,81.110001,39115500
20-04-2021,80.82,81.110001,78.510002,79.269997,79.269997,34977800
21-04-2021,78.989998,81.660004,78.860001,81.610001,81.610001,35069000
22-04-2021,81.610001,81.790001,78.589996,79.059998,79.059998,38846100
23-04-2021,80.209999,83.300003,79.959999,82.760002,82.760002,49194000
26-04-2021,83.349998,85.900002,82.699997,85.410004,85.410004,57594500
