Date,Open,High,Low,Close,Adj Close,Volume
17-06-2019,30.25,30.450001,29.18,29.200001,29.200001,70865700
18-06-2019,29.76,30.969999,29.58,30.450001,30.450001,86444500
19-06-2019,30.67,30.790001,30.059999,30.5,30.5,63233900
20-06-2019,31.24,31.360001,29.84,30.01,30.01,72418200
21-06-2019,29.65,30.35,28.969999,29.1,29.1,81861300
24-06-2019,29.32,29.4,28.67,29.26,29.26,55724800
25-06-2019,29.26,29.719999,28.799999,28.860001,28.860001,53680900
26-06-2019,29.98,30.48,29.780001,29.92,29.92,65064200
27-06-2019,30.41,30.959999,30.209999,30.74,30.74,55623300
28-06-2019,31.08,31.110001,30.33,30.370001,30.370001,50090900
01-07-2019,31.790001,32.040001,30.870001,31.200001,31.200001,60275900
02-07-2019,30.959999,31.26,30.73,31.24,31.24,37721700
03-07-2019,31.129999,31.33,30.74,31.190001,31.190001,23462000
05-07-2019,30.879999,31.559999,30.75,31.5,31.5,34011900
08-07-2019,31.799999,32.150002,31.26,32.040001,32.040001,49689400
09-07-2019,31.76,33.18,30.1,33.150002,33.150002,61419800
10-07-2019,33.560001,34.029999,33.360001,33.790001,33.790001,60388400
11-07-2019,33.91,34.0,32.759998,33.060001,33.060001,63081800
12-07-2019,32.759998,33.389999,32.59,33.209999,33.209999,51509700
15-07-2019,33.34,34.549999,33.27,34.389999,34.389999,65565200
16-07-2019,34.299999,34.860001,33.799999,33.849998,33.849998,66912700
17-07-2019,34.009998,34.299999,33.490002,33.599998,33.599998,42557900
18-07-2019,33.029999,33.459999,32.419998,33.0,33.0,58473900
19-07-2019,33.080002,33.349998,32.450001,32.509998,32.509998,44617700
22-07-2019,32.799999,33.310001,32.740002,32.849998,32.849998,37777300
23-07-2019,33.169998,33.5,32.93,33.490002,33.490002,38532500
24-07-2019,33.639999,34.360001,33.450001,34.110001,34.110001,41952300
25-07-2019,34.049999,34.25,33.619999,33.669998,33.669998,36705600
26-07-2019,34.23,34.77,33.869999,34.02,34.02,43502800
29-07-2019,34.139999,34.18,32.98,33.48,33.48,45922000
