Date,Open,High,Low,Close,Adj Close,Volume
25-08-2004,11.95,12.3,11.7,12.2,12.2,7670300
26-08-2004,11.81,11.98,11.69,11.82,11.82,7053700
27-08-2004,11.86,12.04,11.82,11.96,11.96,4115800
30-08-2004,11.96,11.96,11.56,11.59,11.59,4374900
31-08-2004,11.5,11.57,11.18,11.43,11.43,5676100
01-09-2004,11.7,11.8,11.46,11.7,11.7,6437100
02-09-2004,11.72,11.8,11.41,11.68,11.68,5729700
03-09-2004,11.32,11.35,10.76,10.9,10.9,16969900
07-09-2004,11.1,11.17,10.9,10.97,10.97,6299300
08-09-2004,10.96,11.04,10.83,10.86,10.86,6484600
09-09-2004,11.0,11.77,10.97,11.6,11.6,12041600
10-09-2004,11.6,12.29,11.52,12.21,12.21,11075900
13-09-2004,12.43,13.16,12.36,12.9,12.9,16504600
14-09-2004,12.83,12.84,12.55,12.7,12.7,11260300
15-09-2004,12.55,12.56,12.22,12.22,12.22,9191100
16-09-2004,12.3,12.49,12.12,12.17,12.17,11182400
17-09-2004,12.26,12.72,12.19,12.7,12.7,11937700
20-09-2004,12.5,13.14,12.47,12.79,12.79,9577400
21-09-2004,13.0,13.23,12.93,13.03,13.03,10351500
22-09-2004,13.03,13.2,12.91,12.98,12.98,7906500
23-09-2004,12.98,12.98,12.65,12.82,12.82,6015500
24-09-2004,12.83,12.96,12.24,12.42,12.42,8057700
27-09-2004,12.25,12.67,12.22,12.47,12.47,6303500
28-09-2004,12.47,12.65,12.29,12.46,12.46,4542800
29-09-2004,12.49,12.86,12.42,12.8,12.8,5603700
30-09-2004,12.55,13.1,12.55,13.0,13.0,6234300
01-10-2004,13.1,13.49,13.1,13.43,13.43,7951300
04-10-2004,13.52,14.0,13.52,13.7,13.7,9090400
05-10-2004,13.21,13.78,13.09,13.68,13.68,15940700
06-10-2004,13.75,14.06,13.63,13.97,13.97,10061200
