Date,Open,High,Low,Close,Adj Close,Volume
06-03-2013,2.45,2.46,2.4,2.43,2.43,10834600
07-03-2013,2.44,2.57,2.43,2.55,2.55,21089800
08-03-2013,2.57,2.64,2.52,2.56,2.56,11330600
11-03-2013,2.57,2.6,2.51,2.59,2.59,13393400
12-03-2013,2.59,2.63,2.57,2.61,2.61,9510100
13-03-2013,2.62,2.63,2.57,2.6,2.6,7482100
14-03-2013,2.62,2.63,2.58,2.63,2.63,9222000
15-03-2013,2.6,2.62,2.58,2.6,2.6,15805100
18-03-2013,2.59,2.68,2.55,2.65,2.65,12996000
19-03-2013,2.66,2.7,2.62,2.67,2.67,19316200
20-03-2013,2.7,2.75,2.69,2.75,2.75,13502800
21-03-2013,2.73,2.75,2.63,2.64,2.64,17021600
22-03-2013,2.66,2.67,2.53,2.54,2.54,18524100
25-03-2013,2.57,2.6,2.49,2.51,2.51,11266100
26-03-2013,2.52,2.54,2.5,2.54,2.54,6330300
27-03-2013,2.5,2.62,2.5,2.55,2.55,5902600
28-03-2013,2.55,2.57,2.52,2.55,2.55,4866900
01-04-2013,2.54,2.57,2.42,2.44,2.44,14464800
02-04-2013,2.45,2.45,2.38,2.39,2.39,11427400
03-04-2013,2.4,2.41,2.32,2.32,2.32,14485800
04-04-2013,2.34,2.37,2.32,2.33,2.33,11177500
05-04-2013,2.3,2.31,2.28,2.29,2.29,13725000
08-04-2013,2.31,2.61,2.26,2.59,2.59,44767800
09-04-2013,2.58,2.63,2.44,2.63,2.63,33886600
10-04-2013,2.65,2.66,2.57,2.61,2.61,20686300
11-04-2013,2.55,2.57,2.46,2.52,2.52,12946700
12-04-2013,2.5,2.5,2.43,2.48,2.48,10712600
15-04-2013,2.45,2.47,2.4,2.4,2.4,11522300
16-04-2013,2.43,2.44,2.4,2.44,2.44,10954300
17-04-2013,2.41,2.47,2.4,2.4,2.4,14829200
