Date,Open,High,Low,Close,Adj Close,Volume
18-03-2019,23.299999,23.620001,23.040001,23.25,23.25,34731800
19-03-2019,23.6,26.08,23.59,26.0,26.0,156052200
20-03-2019,26.49,26.879999,25.309999,25.700001,25.700001,151292100
21-03-2019,25.780001,28.110001,25.709999,27.889999,27.889999,129610300
22-03-2019,27.540001,27.75,26.33,26.370001,26.370001,115323300
25-03-2019,26.290001,26.99,25.540001,25.969999,25.969999,78438200
26-03-2019,26.690001,26.98,25.459999,25.690001,25.690001,75754100
27-03-2019,25.700001,25.879999,24.549999,24.889999,24.889999,88585300
28-03-2019,25.1,25.559999,24.65,25.059999,25.059999,64667500
29-03-2019,25.58,25.73,25.25,25.52,25.52,53502800
01-04-2019,26.42,26.559999,25.83,26.360001,26.360001,63000300
02-04-2019,26.51,26.799999,26.09,26.75,26.75,53358800
03-04-2019,28.02,29.950001,27.879999,29.02,29.02,197650500
04-04-2019,28.879999,29.389999,28.610001,29.09,29.09,82191100
05-04-2019,29.639999,29.690001,28.799999,28.98,28.98,65662700
08-04-2019,28.690001,28.950001,28.18,28.530001,28.530001,58002500
09-04-2019,28.24,28.379999,27.190001,27.24,27.24,75539800
10-04-2019,27.459999,28.120001,27.32,27.83,27.83,64368100
11-04-2019,27.809999,28.049999,27.459999,27.790001,27.790001,44801200
12-04-2019,28.209999,28.379999,27.66,27.85,27.85,41048800
15-04-2019,27.799999,27.84,26.959999,27.33,27.33,40812500
16-04-2019,27.719999,28.18,27.49,27.93,27.93,47340100
17-04-2019,28.209999,28.27,27.219999,27.49,27.49,48240800
18-04-2019,27.6,27.879999,27.34,27.68,27.68,39880900
22-04-2019,27.620001,28.23,27.389999,28.18,28.18,36477300
23-04-2019,28.18,28.49,27.790001,27.969999,27.969999,41777500
24-04-2019,28.1,28.85,27.93,28.459999,28.459999,51784700
25-04-2019,28.67,28.860001,27.360001,27.66,27.66,57329700
26-04-2019,27.66,27.9,27.049999,27.879999,27.879999,48827900
29-04-2019,27.9,28.139999,27.5,27.690001,27.690001,44532700
