Date,Open,High,Low,Close,Adj Close,Volume
06-06-2007,13.86,13.86,13.59,13.63,13.63,25617800
07-06-2007,13.56,14.02,13.56,13.68,13.68,34513200
08-06-2007,13.77,14.17,13.73,14.07,14.07,42600900
11-06-2007,14.12,14.25,13.82,13.91,13.91,22635000
12-06-2007,13.75,14.1,13.73,13.8,13.8,25684300
13-06-2007,13.86,14.05,13.75,13.96,13.96,20365200
14-06-2007,13.97,14.03,13.71,13.78,13.78,21391800
15-06-2007,13.85,13.95,13.53,13.63,13.63,24796900
18-06-2007,13.65,13.65,13.5,13.51,13.51,18449200
19-06-2007,13.48,13.63,13.28,13.57,13.57,24860900
20-06-2007,13.55,13.82,13.51,13.64,13.64,31036600
21-06-2007,13.89,14.88,13.83,14.72,14.72,57709500
22-06-2007,14.69,14.84,14.39,14.57,14.57,28412700
25-06-2007,14.68,14.75,14.2,14.28,14.28,21723200
26-06-2007,14.38,14.44,14.05,14.18,14.18,17507600
27-06-2007,14.09,14.64,14.07,14.58,14.58,25102400
28-06-2007,14.74,14.83,14.49,14.49,14.49,18196200
29-06-2007,14.57,14.61,14.26,14.3,14.3,21023600
02-07-2007,14.26,14.41,14.12,14.36,14.36,17224400
03-07-2007,14.38,14.49,14.24,14.36,14.36,7586700
05-07-2007,14.42,14.45,14.11,14.19,14.19,16622700
06-07-2007,14.24,14.48,14.18,14.39,14.39,20035600
09-07-2007,14.53,14.76,14.42,14.57,14.57,19785700
10-07-2007,14.5,14.65,14.42,14.43,14.43,18283600
11-07-2007,14.46,14.74,14.34,14.65,14.65,24004300
12-07-2007,14.85,15.4,14.65,15.36,15.36,40924700
13-07-2007,15.42,15.5,15.15,15.43,15.43,20537200
16-07-2007,15.45,15.94,15.4,15.72,15.72,32994600
17-07-2007,15.85,15.96,15.61,15.84,15.84,25781600
18-07-2007,15.45,15.66,15.02,15.46,15.46,39567000
