Date,Open,High,Low,Close,Adj Close,Volume
08-06-2016,4.54,4.56,4.38,4.46,4.46,16074300
09-06-2016,4.41,4.54,4.32,4.52,4.52,16219100
10-06-2016,4.4,4.47,4.3,4.32,4.32,15106500
13-06-2016,4.32,4.48,4.32,4.4,4.4,13500700
14-06-2016,4.4,4.51,4.33,4.39,4.39,16757400
15-06-2016,4.44,4.48,4.3,4.42,4.42,11575300
16-06-2016,4.5,4.75,4.46,4.75,4.75,34182700
17-06-2016,4.75,5.27,4.68,5.26,5.26,64894100
20-06-2016,5.39,5.45,5.09,5.1,5.1,43541300
21-06-2016,5.1,5.5,5.09,5.45,5.45,35864600
22-06-2016,5.46,5.52,4.96,5.02,5.02,47943300
23-06-2016,5.17,5.26,5.05,5.21,5.21,29159200
24-06-2016,4.82,5.07,4.76,4.88,4.88,36735200
27-06-2016,4.88,5.05,4.65,4.72,4.72,31025300
28-06-2016,4.95,5.19,4.91,5.12,5.12,29221400
29-06-2016,5.31,5.4,5.1,5.13,5.13,33118300
30-06-2016,5.13,5.19,4.95,5.14,5.14,26124800
01-07-2016,5.09,5.14,5.0,5.07,5.07,18255900
05-07-2016,5.03,5.05,4.88,4.96,4.96,16332500
06-07-2016,4.91,5.11,4.9,5.04,5.04,19392900
07-07-2016,5.07,5.1,4.94,5.02,5.02,15813800
08-07-2016,4.84,5.15,4.82,5.1,5.1,28140700
11-07-2016,5.13,5.19,5.0,5.01,5.01,21027900
12-07-2016,5.01,5.17,5.01,5.14,5.14,20832500
13-07-2016,5.14,5.19,5.04,5.09,5.09,14032500
14-07-2016,5.15,5.24,5.06,5.17,5.17,20050100
15-07-2016,5.2,5.2,5.1,5.14,5.14,14219300
18-07-2016,5.19,5.57,5.13,5.51,5.51,38619400
19-07-2016,5.5,5.55,5.34,5.41,5.41,23439600
20-07-2016,5.48,5.5,5.4,5.41,5.41,20102400
