Date,Open,High,Low,Close,Adj Close,Volume
04-09-2008,6.12,6.18,5.77,5.84,5.84,24817600
05-09-2008,5.63,5.99,5.34,5.96,5.96,23031100
08-09-2008,6.23,6.3,5.93,6.07,6.07,19520700
09-09-2008,6.07,6.1,5.62,5.77,5.77,21407100
10-09-2008,5.82,5.88,5.61,5.78,5.78,15144100
11-09-2008,5.61,5.85,5.51,5.71,5.71,17954900
12-09-2008,5.7,5.84,5.61,5.75,5.75,22589800
15-09-2008,5.31,5.63,5.18,5.18,5.18,16281500
16-09-2008,4.96,5.27,4.8,5.26,5.26,24720700
17-09-2008,5.13,5.29,4.85,4.9,4.9,25876500
18-09-2008,4.98,5.39,4.8,5.3,5.3,31008100
19-09-2008,5.63,5.68,5.23,5.42,5.42,21878300
22-09-2008,5.4,5.42,4.96,4.99,4.99,14714600
23-09-2008,5.05,5.17,4.89,4.94,4.94,21576000
24-09-2008,5.03,5.05,4.85,4.88,4.88,13284500
25-09-2008,4.95,5.29,4.91,5.23,5.23,26068000
26-09-2008,5.01,5.21,4.96,5.16,5.16,19265300
29-09-2008,5.0,6.0,3.0,4.29,4.29,32847400
30-09-2008,4.49,5.25,4.22,5.25,5.25,18799700
01-10-2008,4.55,5.0,4.53,4.74,4.74,27342200
02-10-2008,4.6,4.85,4.13,4.14,4.14,24978500
03-10-2008,4.32,4.81,4.21,4.53,4.53,38166900
06-10-2008,4.26,4.36,4.01,4.23,4.23,26603100
07-10-2008,5.27,5.56,4.23,4.59,4.59,79681000
08-10-2008,4.45,4.74,3.99,4.05,4.05,46034100
09-10-2008,4.22,4.44,4.04,4.04,4.04,29086700
10-10-2008,3.85,4.3,3.51,3.81,3.81,32994400
13-10-2008,4.24,4.25,3.91,4.21,4.21,16132000
14-10-2008,4.5,4.52,4.15,4.27,4.27,27700900
15-10-2008,4.27,4.27,3.91,3.91,3.91,23157300
