Date,Open,High,Low,Close,Adj Close,Volume
29-08-2001,15.23,15.24,14.01,14.2,14.2,6311800
30-08-2001,14.0,14.01,13.0,13.29,13.29,7921700
31-08-2001,13.19,13.58,13.0,13.55,13.55,3493000
04-09-2001,13.17,13.4,12.85,12.95,12.95,5627000
05-09-2001,12.75,13.1,11.7,12.05,12.05,9138500
06-09-2001,12.06,12.25,11.23,11.4,11.4,8685700
07-09-2001,11.6,12.0,11.1,11.5,11.5,6778400
10-09-2001,11.5,12.01,11.45,11.85,11.85,5168900
17-09-2001,10.25,11.2,10.05,10.14,10.14,8475000
18-09-2001,10.24,10.4,9.5,9.5,9.5,5639500
19-09-2001,9.85,9.85,8.4,9.11,9.11,8096900
20-09-2001,9.05,9.3,8.5,8.99,8.99,6874800
21-09-2001,8.31,9.3,8.3,9.3,9.3,10443600
24-09-2001,9.75,10.03,9.35,9.81,9.81,8713200
25-09-2001,9.71,10.35,8.75,9.05,9.05,12250700
26-09-2001,9.05,9.05,8.2,8.35,8.35,8248200
27-09-2001,8.26,8.45,7.8,8.0,8.0,5820900
28-09-2001,8.43,8.45,7.96,8.15,8.15,7492800
01-10-2001,8.3,8.3,7.72,7.93,7.93,4960200
02-10-2001,7.93,8.09,7.76,8.0,8.0,4067300
03-10-2001,7.79,8.75,7.69,8.46,8.46,6824400
04-10-2001,8.85,9.48,8.75,9.0,9.0,7922800
05-10-2001,8.55,8.9,8.04,8.6,8.6,8118900
08-10-2001,8.33,8.98,8.25,8.78,8.78,3734600
09-10-2001,9.12,9.2,8.8,8.86,8.86,5132300
10-10-2001,8.99,9.59,8.75,9.59,9.59,5301500
11-10-2001,9.88,10.8,9.86,10.5,10.5,9384600
12-10-2001,10.5,10.6,9.8,10.4,10.4,5856400
15-10-2001,10.3,10.45,9.9,10.23,10.23,4000500
16-10-2001,10.23,10.75,10.15,10.61,10.61,4906700
