Date,Open,High,Low,Close,Adj Close,Volume
07-12-2010,7.91,8.14,7.9,8.02,8.02,31776500
08-12-2010,7.98,8.2,7.95,8.17,8.17,19981200
09-12-2010,8.21,8.23,7.91,7.95,7.95,16823000
10-12-2010,8.0,8.12,7.89,8.07,8.07,15130900
13-12-2010,8.13,8.43,8.1,8.23,8.23,29524200
14-12-2010,8.23,8.27,8.0,8.05,8.05,15770200
15-12-2010,8.0,8.24,7.97,8.02,8.02,17187800
16-12-2010,8.01,8.12,7.96,8.03,8.03,9935500
17-12-2010,8.05,8.1,7.86,8.1,8.1,25999900
20-12-2010,8.09,8.24,8.06,8.24,8.24,14044600
21-12-2010,8.27,8.32,8.13,8.14,8.14,9684600
22-12-2010,8.17,8.18,8.09,8.11,8.11,9203300
23-12-2010,8.04,8.11,7.95,8.04,8.04,10784500
27-12-2010,8.0,8.08,7.93,8.05,8.05,8493000
28-12-2010,8.07,8.17,8.05,8.09,8.09,6138100
29-12-2010,8.1,8.15,8.06,8.08,8.08,6926400
30-12-2010,8.1,8.15,8.1,8.14,8.14,6213500
31-12-2010,8.14,8.19,8.05,8.18,8.18,7971200
03-01-2011,8.44,8.55,8.39,8.47,8.47,21152900
04-01-2011,8.56,8.84,8.54,8.77,8.77,26875300
05-01-2011,8.74,8.95,8.72,8.91,8.91,19457400
06-01-2011,8.92,8.94,8.67,8.69,8.69,21198200
07-01-2011,8.73,8.86,8.63,8.83,8.83,14062400
10-01-2011,9.05,9.25,8.92,9.19,9.19,42654000
11-01-2011,8.77,8.8,8.33,8.36,8.36,82092400
12-01-2011,8.41,8.5,8.36,8.39,8.39,34001000
13-01-2011,8.44,8.46,8.24,8.26,8.26,31520900
14-01-2011,8.32,8.33,8.05,8.2,8.2,38179400
18-01-2011,8.2,8.24,8.07,8.1,8.1,22013300
19-01-2011,8.13,8.17,7.9,7.93,7.93,22737700
