Date,Open,High,Low,Close,Adj Close,Volume
02-03-2004,15.07,15.29,14.91,14.93,14.93,8095500
03-03-2004,14.95,14.95,14.57,14.7,14.7,5509000
04-03-2004,14.76,15.41,14.73,15.39,15.39,12029700
05-03-2004,15.1,15.62,15.03,15.36,15.36,10252800
08-03-2004,15.49,15.58,14.67,14.7,14.7,9805200
09-03-2004,14.71,14.84,14.33,14.53,14.53,9106900
10-03-2004,14.43,14.88,14.3,14.43,14.43,11520600
11-03-2004,14.22,14.77,14.2,14.44,14.44,8706100
12-03-2004,14.74,15.0,14.66,15.0,15.0,10345900
15-03-2004,14.88,14.9,13.7,14.6,14.6,6979500
16-03-2004,14.79,15.05,14.63,14.92,14.92,8655500
17-03-2004,15.02,15.4,15.02,15.35,15.35,7906000
18-03-2004,15.5,15.83,15.32,15.35,15.35,13594800
19-03-2004,15.27,15.59,15.17,15.25,15.25,8134500
22-03-2004,15.05,15.05,14.57,14.79,14.79,9707900
23-03-2004,15.07,15.09,14.72,14.86,14.86,11668900
24-03-2004,14.86,15.54,14.71,15.54,15.54,14434400
25-03-2004,15.65,15.95,15.59,15.87,15.87,12420200
26-03-2004,15.75,15.88,15.4,15.51,15.51,14027400
29-03-2004,15.67,15.86,15.62,15.73,15.73,7892400
30-03-2004,15.6,16.07,15.35,16.030001,16.030001,10802000
31-03-2004,16.030001,16.4,15.75,16.23,16.23,12225900
01-04-2004,16.280001,16.9,16.26,16.790001,16.790001,13592300
02-04-2004,17.139999,17.49,17.01,17.450001,17.450001,14414600
05-04-2004,17.25,17.5,17.219999,17.43,17.43,10910900
06-04-2004,17.200001,17.200001,16.85,17.1,17.1,12107100
07-04-2004,17.0,17.08,16.709999,16.9,16.9,10301300
08-04-2004,17.24,17.25,16.879999,17.0,17.0,6985300
12-04-2004,17.120001,17.379999,17.0,17.370001,17.370001,6429100
13-04-2004,17.5,17.6,17.15,17.16,17.16,16671600
