Date,Open,High,Low,Close,Adj Close,Volume
15-06-2020,52.580002,54.73,52.41,54.68,54.68,56740700
16-06-2020,55.720001,56.07,53.59,54.459999,54.459999,50949700
17-06-2020,54.790001,55.82,54.299999,54.549999,54.549999,45146500
18-06-2020,54.619999,55.119999,53.650002,54.040001,54.040001,40354700
19-06-2020,54.41,55.459999,53.82,54.23,54.23,52801500
22-06-2020,54.669998,55.169998,53.740002,54.759998,54.759998,44704800
23-06-2020,55.049999,55.369999,53.869999,53.990002,53.990002,48089000
24-06-2020,53.939999,54.740002,51.919998,52.389999,52.389999,53535500
25-06-2020,52.560001,52.700001,50.540001,51.93,51.93,51129600
26-06-2020,51.849998,51.950001,49.450001,50.099998,50.099998,65485700
29-06-2020,50.150002,50.279999,48.419998,50.279999,50.279999,49905800
30-06-2020,51.16,52.77,50.82,52.610001,52.610001,42275700
01-07-2020,52.630001,52.869999,51.599998,52.580002,52.580002,32370900
02-07-2020,53.029999,53.189999,52.049999,52.34,52.34,29081400
06-07-2020,52.900002,53.52,52.330002,53.400002,53.400002,36769400
07-07-2020,53.279999,54.169998,52.860001,52.93,52.93,32153100
08-07-2020,53.009998,53.470001,52.07,53.43,53.43,35608300
09-07-2020,53.52,57.580002,53.310001,57.259998,57.259998,87216300
10-07-2020,57.540001,58.150002,55.509998,55.880001,55.880001,59839700
13-07-2020,56.68,58.349998,53.380001,53.59,53.59,57741800
14-07-2020,53.299999,54.860001,52.259998,54.720001,54.720001,54890100
15-07-2020,54.959999,55.369999,53.59,55.34,55.34,42360300
16-07-2020,54.68,55.150002,53.740002,54.919998,54.919998,36887100
17-07-2020,55.310001,55.810001,54.68,55.040001,55.040001,34710400
20-07-2020,55.23,57.529999,54.830002,57.459999,57.459999,45034300
21-07-2020,57.810001,58.5,56.32,57.0,57.0,44741000
22-07-2020,57.07,62.0,56.970001,61.790001,61.790001,135159400
23-07-2020,61.630001,62.330002,58.630001,59.57,59.57,106829100
24-07-2020,64.18,69.940002,64.050003,69.400002,69.400002,205314500
27-07-2020,69.279999,71.629997,67.790001,68.970001,68.970001,107918100
