Date,Open,High,Low,Close,Adj Close,Volume
12-09-2018,29.91,32.290001,29.450001,32.209999,32.209999,197889600
13-09-2018,33.16,34.139999,29.870001,30.48,30.48,304147100
14-09-2018,31.43,33.09,30.540001,32.720001,32.720001,217762800
17-09-2018,31.75,33.23,31.6,32.43,32.43,180410600
18-09-2018,32.990002,33.369999,31.200001,31.93,31.93,176673200
19-09-2018,31.52,31.83,30.51,31.209999,31.209999,124287000
20-09-2018,32.099998,32.200001,30.639999,31.18,31.18,123116500
21-09-2018,31.190001,32.419998,30.91,31.02,31.02,129792900
24-09-2018,31.129999,32.650002,30.91,32.610001,32.610001,118332600
25-09-2018,33.18,33.599998,32.189999,32.57,32.57,118570200
26-09-2018,32.400002,32.599998,31.719999,32.189999,32.189999,79347300
27-09-2018,31.860001,32.630001,31.389999,32.59,32.59,87934400
28-09-2018,32.240002,32.779999,29.98,30.889999,30.889999,165453500
01-10-2018,30.690001,31.91,30.25,31.42,31.42,94742900
02-10-2018,30.73,30.82,28.65,29.02,29.02,145276500
03-10-2018,29.040001,29.219999,26.540001,28.43,28.43,190137200
04-10-2018,27.99,28.83,27.370001,27.780001,27.780001,95831200
05-10-2018,28.07,28.469999,26.93,27.35,27.35,88008500
08-10-2018,26.73,27.540001,25.959999,26.459999,26.459999,103789500
09-10-2018,26.15,27.709999,26.0,27.24,27.24,105461800
10-10-2018,27.379999,27.4,24.91,25.0,25.0,147682900
11-10-2018,24.74,26.200001,24.549999,25.299999,25.299999,147013800
12-10-2018,26.77,26.969999,25.67,26.34,26.34,111059400
15-10-2018,26.379999,26.77,25.75,26.26,26.26,70523500
16-10-2018,26.629999,28.23,26.17,28.18,28.18,92529000
17-10-2018,28.41,28.530001,26.92,27.299999,27.299999,89466900
18-10-2018,27.08,27.75,26.4,26.620001,26.620001,79623700
19-10-2018,27.030001,27.1,23.6,23.66,23.66,130799900
22-10-2018,24.459999,25.639999,24.09,25.030001,25.030001,114158900
23-10-2018,24.18,25.26,23.85,25.09,25.09,101763000
