Date,Open,High,Low,Close,Adj Close,Volume
14-09-2021,105.519997,106.82,104.419998,105.730003,105.730003,40629500
15-09-2021,106.0,106.32,104.029999,105.599998,105.599998,37998900
16-09-2021,104.919998,106.75,103.760002,106.220001,106.220001,38150300
17-09-2021,105.559998,105.980003,103.709999,103.879997,103.879997,44528300
20-09-2021,101.580002,102.510002,99.510002,101.550003,101.550003,45228400
21-09-2021,102.150002,103.43,101.18,102.82,102.82,35481500
22-09-2021,102.82,104.559998,102.209999,104.379997,104.379997,34126300
23-09-2021,104.889999,106.860001,103.889999,106.150002,106.150002,32816700
24-09-2021,105.190002,106.050003,104.68,105.800003,105.800003,26482600
27-09-2021,105.07,108.440002,103.440002,108.160004,108.160004,51944300
28-09-2021,106.839996,107.650002,101.419998,101.519997,101.519997,74469000
29-09-2021,102.300003,102.660004,99.809998,100.349998,100.349998,52224700
30-09-2021,102.080002,104.440002,101.989998,102.900002,102.900002,57636700
01-10-2021,102.599998,103.0,100.639999,102.449997,102.449997,41491600
04-10-2021,101.739998,101.849998,99.82,100.339996,100.339996,41967100
05-10-2021,100.919998,102.870003,100.610001,101.809998,101.809998,31455200
06-10-2021,100.449997,103.720001,100.349998,103.639999,103.639999,39071700
07-10-2021,104.599998,107.949997,104.459999,106.449997,106.449997,41543100
08-10-2021,106.550003,107.279999,104.889999,105.059998,105.059998,30623000
11-10-2021,104.620003,107.199997,104.019997,104.68,104.68,31284400
12-10-2021,105.169998,106.040001,104.339996,105.040001,105.040001,34039900
13-10-2021,106.279999,109.879997,106.25,109.160004,109.160004,55631900
14-10-2021,110.5,112.220001,109.629997,111.989998,111.989998,46900200
15-10-2021,112.510002,112.839996,111.110001,112.120003,112.120003,34203000
18-10-2021,111.900002,116.879997,111.370003,116.43,116.43,47537800
19-10-2021,116.160004,117.169998,114.470001,116.330002,116.330002,39593900
20-10-2021,116.290001,118.300003,115.419998,116.389999,116.389999,34244800
21-10-2021,116.5,119.68,116.260002,119.330002,119.330002,34794900
22-10-2021,120.830002,121.559998,118.370003,119.82,119.82,38992700
25-10-2021,120.519997,123.459999,118.599998,122.360001,122.360001,47834100
