Date,Open,High,Low,Close,Adj Close,Volume
04-06-2002,10.76,11.1,10.66,10.99,10.99,4291600
05-06-2002,11.0,11.12,10.6,10.97,10.97,4259300
06-06-2002,10.7,10.83,10.5,10.61,10.61,3281800
07-06-2002,9.3,9.87,9.04,9.81,9.81,12685500
10-06-2002,9.9,10.15,9.81,9.89,9.89,4311300
11-06-2002,10.1,10.14,9.25,9.33,9.33,4553400
12-06-2002,9.59,9.73,9.2,9.67,9.67,5317700
13-06-2002,9.53,9.93,9.39,9.39,9.39,2791800
14-06-2002,9.3,9.83,9.15,9.6,9.6,3379500
17-06-2002,9.9,10.8,9.8,10.8,10.8,5346500
18-06-2002,10.8,11.18,10.3,10.3,10.3,5913500
19-06-2002,9.0,9.23,8.5,8.7,8.7,21860200
20-06-2002,8.65,8.93,8.11,8.27,8.27,11702200
21-06-2002,8.2,8.4,7.99,8.04,8.04,8128000
24-06-2002,8.0,8.7,7.95,8.7,8.7,7254300
25-06-2002,9.05,9.15,8.35,8.38,8.38,6675900
26-06-2002,8.25,9.24,8.0,8.97,8.97,8490000
27-06-2002,9.15,9.24,8.82,9.05,9.05,6853800
28-06-2002,9.13,9.72,9.07,9.72,9.72,6167200
01-07-2002,9.6,9.7,9.1,9.14,9.14,3394100
02-07-2002,8.8,9.15,8.53,8.8,8.8,4410200
03-07-2002,8.25,8.5,7.82,8.43,8.43,12653400
05-07-2002,9.05,9.35,8.94,9.34,9.34,3477600
08-07-2002,9.34,9.54,9.01,9.05,9.05,3646700
09-07-2002,9.0,9.43,8.85,8.98,8.98,3331900
10-07-2002,9.23,9.32,9.0,9.01,9.01,4870700
11-07-2002,8.91,9.45,8.85,9.33,9.33,5355600
12-07-2002,9.33,9.6,8.95,9.1,9.1,7857800
15-07-2002,9.1,9.44,8.96,9.25,9.25,4856600
16-07-2002,9.25,10.0,9.15,9.4,9.4,7508300
