Date,Open,High,Low,Close,Adj Close,Volume
13-03-2018,11.5,12.04,11.1,11.64,11.64,174302600
14-03-2018,11.7,11.72,11.26,11.36,11.36,80540800
15-03-2018,11.43,11.55,11.19,11.46,11.46,66373900
16-03-2018,11.49,11.55,11.32,11.47,11.47,37591000
19-03-2018,11.41,11.74,11.35,11.43,11.43,53308600
20-03-2018,11.41,11.52,11.0,11.11,11.11,65116900
21-03-2018,11.16,11.34,11.11,11.26,11.26,44691700
22-03-2018,11.1,11.26,10.85,10.91,10.91,59944200
23-03-2018,10.91,10.97,10.57,10.63,10.63,54844500
26-03-2018,10.71,10.8,10.18,10.44,10.44,75878500
27-03-2018,10.51,10.59,9.9,10.0,10.0,68551300
28-03-2018,9.99,10.17,9.79,9.81,9.81,64832100
29-03-2018,9.94,10.08,9.81,10.05,10.05,48681400
02-04-2018,9.99,10.14,9.51,9.53,9.53,64824600
03-04-2018,9.63,9.77,9.3,9.55,9.55,54891600
04-04-2018,9.08,9.81,9.04,9.77,9.77,67356900
05-04-2018,10.05,10.2,9.91,10.02,10.02,65758800
06-04-2018,9.83,10.1,9.5,9.61,9.61,51087100
09-04-2018,9.75,9.84,9.52,9.53,9.53,38382600
10-04-2018,9.75,10.04,9.71,9.98,9.98,42849200
11-04-2018,9.87,10.03,9.79,9.82,9.82,29169300
12-04-2018,9.98,10.1,9.82,10.08,10.08,47784400
13-04-2018,10.2,10.22,9.88,9.93,9.93,38935700
16-04-2018,10.0,10.17,9.9,10.09,10.09,28875100
17-04-2018,10.28,10.53,10.2,10.52,10.52,45360300
18-04-2018,10.51,10.65,10.33,10.36,10.36,42449600
19-04-2018,10.18,10.33,9.99,10.11,10.11,57841600
20-04-2018,10.05,10.14,9.95,9.99,9.99,39011900
23-04-2018,10.09,10.19,9.97,10.04,10.04,42971300
24-04-2018,10.19,10.35,9.95,10.09,10.09,44992200
