Date,Open,High,Low,Close,Adj Close,Volume
09-03-2016,2.32,2.35,2.2,2.26,2.26,13082400
10-03-2016,2.29,2.31,2.15,2.26,2.26,9603500
11-03-2016,2.29,2.54,2.29,2.52,2.52,21382400
14-03-2016,2.53,2.75,2.5,2.72,2.72,33848000
15-03-2016,2.67,2.69,2.45,2.49,2.49,21573600
16-03-2016,2.5,2.64,2.49,2.63,2.63,13015700
17-03-2016,2.77,2.81,2.7,2.8,2.8,29000800
18-03-2016,2.8,2.93,2.77,2.93,2.93,26330500
21-03-2016,2.9,2.9,2.75,2.8,2.8,13464900
22-03-2016,2.73,2.85,2.71,2.79,2.79,10315800
23-03-2016,2.8,2.83,2.68,2.68,2.68,10167100
24-03-2016,2.69,2.81,2.62,2.79,2.79,10040200
28-03-2016,2.81,2.84,2.73,2.78,2.78,7683700
29-03-2016,2.74,2.88,2.7,2.86,2.86,13616200
30-03-2016,2.88,2.98,2.85,2.86,2.86,14945900
31-03-2016,2.84,2.88,2.8,2.85,2.85,9071500
01-04-2016,2.79,2.88,2.76,2.83,2.83,8257700
04-04-2016,2.83,2.87,2.8,2.83,2.83,5591100
05-04-2016,2.76,2.84,2.72,2.76,2.76,9640200
06-04-2016,2.75,2.8,2.72,2.8,2.8,12534600
07-04-2016,2.76,2.83,2.61,2.64,2.64,13479200
08-04-2016,2.7,2.76,2.68,2.74,2.74,8489000
11-04-2016,2.76,2.82,2.74,2.76,2.76,9045100
12-04-2016,2.79,2.85,2.76,2.81,2.81,16131900
13-04-2016,2.78,2.82,2.73,2.8,2.8,8048000
14-04-2016,2.77,2.79,2.7,2.72,2.72,8985300
15-04-2016,2.72,2.75,2.68,2.7,2.7,7487500
18-04-2016,2.67,2.8,2.65,2.76,2.76,8938800
19-04-2016,2.78,2.78,2.61,2.62,2.62,11719900
20-04-2016,2.62,2.72,2.61,2.7,2.7,7926100
