Date,Open,High,Low,Close,Adj Close,Volume
09-03-2009,2.11,2.26,2.1,2.14,2.14,9490200
10-03-2009,2.21,2.35,2.19,2.32,2.32,14926500
11-03-2009,2.33,2.35,2.25,2.31,2.31,11985800
12-03-2009,2.3,2.44,2.27,2.4,2.4,14596600
13-03-2009,2.39,2.6,2.35,2.52,2.52,14898000
16-03-2009,2.51,2.72,2.44,2.48,2.48,22781100
17-03-2009,2.48,2.88,2.43,2.76,2.76,22838600
18-03-2009,2.76,2.97,2.73,2.97,2.97,14552600
19-03-2009,3.04,3.19,2.84,2.96,2.96,18551600
20-03-2009,2.97,3.1,2.67,2.67,2.67,17890400
23-03-2009,2.87,3.03,2.83,3.02,3.02,13723500
24-03-2009,2.96,3.2,2.88,3.14,3.14,19895300
25-03-2009,3.21,3.78,2.93,3.17,3.17,33607200
26-03-2009,3.3,3.59,3.21,3.56,3.56,24274900
27-03-2009,3.43,3.55,3.35,3.37,3.37,11206300
30-03-2009,3.2,3.29,3.1,3.19,3.19,12112600
31-03-2009,3.31,3.36,3.04,3.05,3.05,20773500
01-04-2009,2.98,3.21,2.92,3.02,3.02,31558500
02-04-2009,3.19,3.25,3.04,3.16,3.16,22516700
03-04-2009,3.13,3.43,3.07,3.43,3.43,16140300
06-04-2009,3.3,3.56,3.25,3.53,3.53,15234800
07-04-2009,3.41,3.49,3.39,3.44,3.44,11663000
08-04-2009,3.5,3.73,3.43,3.68,3.68,16869600
09-04-2009,3.78,3.92,3.68,3.75,3.75,19026000
13-04-2009,3.75,3.78,3.54,3.61,3.61,16038600
14-04-2009,3.59,3.85,3.53,3.63,3.63,14713800
15-04-2009,3.53,3.59,3.32,3.44,3.44,15601300
16-04-2009,3.52,3.6,3.47,3.57,3.57,10120800
17-04-2009,3.58,3.6,3.49,3.56,3.56,12224300
20-04-2009,3.43,3.45,3.26,3.31,3.31,10502200
