Date,Open,High,Low,Close,Adj Close,Volume
02-09-2015,1.75,1.77,1.72,1.77,1.77,6306100
03-09-2015,1.76,1.85,1.76,1.79,1.79,7154200
04-09-2015,1.76,1.84,1.76,1.82,1.82,6725300
08-09-2015,1.85,1.88,1.83,1.88,1.88,6009500
09-09-2015,1.9,1.97,1.83,1.85,1.85,12612300
10-09-2015,1.84,1.88,1.83,1.84,1.84,4290400
11-09-2015,1.88,2.14,1.81,2.01,2.01,31010300
14-09-2015,2.0,2.0,1.81,1.82,1.82,16458500
15-09-2015,1.84,1.87,1.81,1.86,1.86,6524400
16-09-2015,1.87,1.9,1.85,1.89,1.89,4928300
17-09-2015,1.9,1.94,1.87,1.89,1.89,5831600
18-09-2015,1.87,1.92,1.85,1.87,1.87,11814000
21-09-2015,1.87,1.9,1.81,1.81,1.81,5377800
22-09-2015,1.8,1.84,1.72,1.73,1.73,9975200
23-09-2015,1.76,1.78,1.69,1.7,1.7,9649200
24-09-2015,1.68,1.73,1.66,1.72,1.72,11247700
25-09-2015,1.75,1.75,1.68,1.71,1.71,5644600
28-09-2015,1.69,1.7,1.66,1.66,1.66,5693100
29-09-2015,1.67,1.69,1.65,1.67,1.67,7005300
30-09-2015,1.7,1.72,1.68,1.72,1.72,5739500
01-10-2015,1.77,1.77,1.72,1.74,1.74,5531700
02-10-2015,1.76,1.83,1.72,1.83,1.83,7146100
05-10-2015,1.82,1.87,1.77,1.8,1.8,7595600
06-10-2015,1.8,1.86,1.8,1.83,1.83,8558400
07-10-2015,1.82,1.87,1.82,1.86,1.86,7859200
08-10-2015,1.87,1.95,1.85,1.93,1.93,9198700
09-10-2015,1.92,1.96,1.89,1.96,1.96,8629100
12-10-2015,1.96,1.96,1.85,1.87,1.87,7686600
13-10-2015,1.87,1.94,1.86,1.92,1.92,6698400
14-10-2015,1.92,1.96,1.92,1.95,1.95,10184300
