Date,Open,High,Low,Close,Adj Close,Volume
06-09-2012,3.55,3.66,3.53,3.66,3.66,19948800
07-09-2012,3.62,3.62,3.43,3.45,3.45,31043300
10-09-2012,3.49,3.59,3.46,3.47,3.47,32422000
11-09-2012,3.52,3.77,3.48,3.75,3.75,33085500
12-09-2012,3.83,3.92,3.75,3.89,3.89,50272400
13-09-2012,3.82,3.94,3.75,3.92,3.92,38356300
14-09-2012,3.96,3.99,3.85,3.9,3.9,23583300
17-09-2012,3.9,4.02,3.82,4.01,4.01,42220500
18-09-2012,3.7,3.9,3.6,3.62,3.62,91369500
19-09-2012,3.66,3.71,3.58,3.66,3.66,31304000
20-09-2012,3.64,3.66,3.59,3.59,3.59,20836600
21-09-2012,3.63,3.68,3.58,3.6,3.6,20269300
24-09-2012,3.54,3.55,3.45,3.46,3.46,23733000
25-09-2012,3.48,3.5,3.28,3.28,3.28,29232200
26-09-2012,3.27,3.42,3.22,3.32,3.32,22959900
27-09-2012,3.36,3.5,3.34,3.43,3.43,19551200
28-09-2012,3.43,3.44,3.35,3.37,3.37,15558100
01-10-2012,3.39,3.41,3.26,3.28,3.28,25050500
02-10-2012,3.3,3.41,3.17,3.27,3.27,27052700
03-10-2012,3.28,3.29,3.1,3.12,3.12,27800700
04-10-2012,3.17,3.25,3.09,3.22,3.22,23236300
05-10-2012,3.24,3.28,3.17,3.22,3.22,11215000
08-10-2012,3.21,3.24,3.15,3.19,3.19,9897400
09-10-2012,3.18,3.26,3.15,3.25,3.25,19696500
10-10-2012,3.22,3.22,3.13,3.15,3.15,19234500
11-10-2012,3.19,3.24,3.13,3.2,3.2,18206700
12-10-2012,2.86,2.99,2.74,2.74,2.74,83878000
15-10-2012,2.79,2.83,2.73,2.75,2.75,26746100
16-10-2012,2.77,2.78,2.66,2.68,2.68,38376800
17-10-2012,2.66,2.8,2.64,2.77,2.77,32949000
