Date,Open,High,Low,Close,Adj Close,Volume
01-12-2000,15.8125,16.625,15.25,15.4375,15.4375,8112500
04-12-2000,15.875,16.0,15.125,15.375,15.375,6153000
05-12-2000,15.5,16.5,15.5,15.75,15.75,8882900
06-12-2000,16.1875,16.25,14.3125,14.4375,14.4375,9786600
07-12-2000,14.5625,14.9375,14.25,14.5,14.5,5020800
08-12-2000,15.25,16.25,15.0,16.0625,16.0625,8058400
11-12-2000,16.25,17.4375,16.0625,17.3125,17.3125,7621600
12-12-2000,17.5,18.1875,17.125,17.25,17.25,10251800
13-12-2000,17.875,17.875,16.5625,16.75,16.75,7575900
14-12-2000,16.75,17.3125,16.5,16.5,16.5,3210800
15-12-2000,16.3125,16.5625,15.5,16.1875,16.1875,3945700
18-12-2000,16.0,16.125,15.0,15.25,15.25,4327800
19-12-2000,15.4375,16.625,15.3125,15.375,15.375,7509500
20-12-2000,15.125,15.375,14.25,14.5625,14.5625,5458700
21-12-2000,14.3125,14.6875,13.5625,13.6875,13.6875,6156000
22-12-2000,14.0,14.625,13.9375,14.3125,14.3125,4452100
26-12-2000,14.625,14.8125,13.875,14.125,14.125,3253000
27-12-2000,14.125,14.75,13.875,14.625,14.625,5042200
28-12-2000,14.5,14.6875,14.0625,14.3125,14.3125,4696400
29-12-2000,14.3125,14.5,13.8125,13.8125,13.8125,6342700
02-01-2001,14.125,14.75,14.125,14.375,14.375,4863600
03-01-2001,14.5,16.375,14.4375,16.25,16.25,8808100
04-01-2001,16.125,17.375,15.75,16.6875,16.6875,7045000
05-01-2001,17.1875,17.1875,15.6875,16.0,16.0,5230600
08-01-2001,15.9375,16.25,15.4375,16.1875,16.1875,3365700
09-01-2001,16.8125,17.0,16.25,16.75,16.75,3383600
10-01-2001,16.5,17.25,15.9375,17.125,17.125,5294200
11-01-2001,16.875,19.0,16.625,18.1875,18.1875,9084700
12-01-2001,18.125,18.75,17.375,17.8125,17.8125,5732400
16-01-2001,17.8125,17.8125,16.875,17.125,17.125,4207500
