Date,Open,High,Low,Close,Adj Close,Volume
03-03-2015,3.2,3.23,3.13,3.14,3.14,8644000
04-03-2015,3.14,3.14,3.01,3.05,3.05,12122100
05-03-2015,3.1,3.1,2.98,2.98,2.98,11472300
06-03-2015,2.96,2.99,2.83,2.92,2.92,16785200
09-03-2015,2.92,2.98,2.9,2.93,2.93,12405900
10-03-2015,2.97,2.98,2.92,2.92,2.92,10312400
11-03-2015,2.92,2.95,2.8,2.84,2.84,11772800
12-03-2015,2.76,2.79,2.72,2.76,2.76,13847200
13-03-2015,2.74,2.78,2.71,2.75,2.75,8098100
16-03-2015,2.75,2.81,2.75,2.76,2.76,6132900
17-03-2015,2.75,2.8,2.74,2.77,2.77,7742200
18-03-2015,2.77,2.82,2.72,2.75,2.75,11385200
19-03-2015,2.76,2.78,2.73,2.74,2.74,8819400
20-03-2015,2.76,2.8,2.74,2.8,2.8,10764800
23-03-2015,2.81,2.85,2.8,2.84,2.84,7450200
24-03-2015,2.85,2.85,2.76,2.79,2.79,8724500
25-03-2015,2.78,2.79,2.56,2.63,2.63,26985300
26-03-2015,2.59,2.7,2.53,2.65,2.65,28286300
27-03-2015,2.7,2.8,2.63,2.72,2.72,16844100
30-03-2015,2.73,2.76,2.66,2.7,2.7,8557500
31-03-2015,2.66,2.7,2.65,2.68,2.68,7025000
01-04-2015,2.66,2.75,2.65,2.69,2.69,11240500
02-04-2015,2.66,2.7,2.65,2.69,2.69,7047600
06-04-2015,2.68,2.73,2.68,2.7,2.7,8178500
07-04-2015,2.7,2.74,2.69,2.7,2.7,5738100
08-04-2015,2.68,2.74,2.68,2.71,2.71,4349000
09-04-2015,2.69,2.75,2.69,2.72,2.72,7127600
10-04-2015,2.74,2.78,2.73,2.76,2.76,6184800
13-04-2015,2.76,2.8,2.73,2.78,2.78,8391500
14-04-2015,2.77,2.79,2.65,2.67,2.67,13364100
