Date,Open,High,Low,Close,Adj Close,Volume
16-03-2020,39.080002,43.369999,38.509998,38.709999,38.709999,84545900
17-03-2020,40.189999,42.880001,38.299999,41.880001,41.880001,92741900
18-03-2020,39.540001,41.950001,36.75,39.119999,39.119999,106949300
19-03-2020,39.560001,41.700001,37.689999,39.82,39.82,88939000
20-03-2020,41.509998,42.48,39.580002,39.610001,39.610001,106859500
23-03-2020,40.619999,42.32,38.950001,41.639999,41.639999,101704700
24-03-2020,44.040001,46.810001,43.990002,46.220001,46.220001,106794200
25-03-2020,46.790001,47.880001,44.43,44.630001,44.630001,93760400
26-03-2020,45.779999,47.5,45.400002,47.5,47.5,73680200
27-03-2020,46.32,47.98,45.900002,46.580002,46.580002,74599200
30-03-2020,47.240002,48.459999,46.66,47.860001,47.860001,68486600
31-03-2020,47.93,48.529999,45.16,45.48,45.48,83483700
01-04-2020,44.18,46.849998,43.16,43.66,43.66,92083100
02-04-2020,43.400002,45.279999,43.099998,44.490002,44.490002,79024100
03-04-2020,44.299999,44.84,41.700001,42.59,42.59,79335000
06-04-2020,44.299999,47.580002,44.060001,47.52,47.52,82294000
07-04-2020,48.959999,49.650002,46.68,47.560001,47.560001,102098700
08-04-2020,48.07,49.0,47.610001,48.790001,48.790001,64930800
09-04-2020,49.650002,50.25,47.720001,48.380001,48.380001,80270100
13-04-2020,48.470001,51.07,48.23,50.939999,50.939999,64290100
14-04-2020,52.240002,55.139999,52.110001,54.93,54.93,85306800
15-04-2020,53.73,55.57,53.41,54.990002,54.990002,83814000
16-04-2020,55.959999,58.080002,55.630001,56.950001,56.950001,103106500
17-04-2020,57.349998,57.759998,55.549999,56.599998,56.599998,76908800
20-04-2020,55.98,58.630001,55.849998,56.970001,56.970001,72367300
21-04-2020,56.900002,57.73,51.41,52.919998,52.919998,123906400
22-04-2020,54.91,56.150002,54.34,55.919998,55.919998,63041600
23-04-2020,56.650002,57.290001,55.639999,55.900002,55.900002,69662700
24-04-2020,55.099998,56.779999,54.419998,56.18,56.18,72761000
27-04-2020,57.439999,58.0,56.25,56.490002,56.490002,62568100
