Date,Open,High,Low,Close,Adj Close,Volume
03-12-2002,8.7,8.71,8.11,8.12,8.12,13517100
04-12-2002,7.55,8.03,7.23,7.85,7.85,25166900
05-12-2002,8.55,8.73,8.0,8.25,8.25,24546900
06-12-2002,8.0,8.4,7.9,8.11,8.11,12280200
09-12-2002,7.6,8.02,7.31,7.31,7.31,9575600
10-12-2002,7.51,7.95,7.4,7.95,7.95,8491100
11-12-2002,7.76,8.05,7.65,7.72,7.72,7477800
12-12-2002,7.85,7.99,7.62,7.75,7.75,7347300
13-12-2002,7.38,7.54,7.28,7.32,7.32,6064600
16-12-2002,7.31,7.48,7.22,7.47,7.47,6139900
17-12-2002,7.45,7.7,7.24,7.34,7.34,6408500
18-12-2002,7.0,7.05,6.66,6.67,6.67,14292400
19-12-2002,6.67,6.86,6.37,6.47,6.47,10643600
20-12-2002,6.51,6.78,6.5,6.62,6.62,6772800
23-12-2002,6.7,6.88,6.55,6.76,6.76,4151100
24-12-2002,6.6,6.72,6.54,6.57,6.57,2911300
26-12-2002,6.71,6.79,6.41,6.46,6.46,3674500
27-12-2002,6.44,6.58,6.3,6.35,6.35,3067900
30-12-2002,6.27,6.42,6.18,6.35,6.35,4082900
31-12-2002,6.42,6.55,6.27,6.46,6.46,4323200
02-01-2003,6.56,7.11,6.47,7.01,7.01,17474800
03-01-2003,7.01,7.19,6.86,6.94,6.94,6235700
06-01-2003,7.05,7.23,7.0,7.16,7.16,6833200
07-01-2003,7.25,7.48,7.1,7.17,7.17,9785100
08-01-2003,7.06,7.1,6.63,6.69,6.69,13952300
09-01-2003,6.92,7.01,6.85,6.91,6.91,9901000
10-01-2003,6.91,7.55,6.81,7.41,7.41,15492500
13-01-2003,7.68,7.79,7.2,7.45,7.45,8910500
14-01-2003,7.5,7.65,7.37,7.43,7.43,7821600
15-01-2003,7.49,7.49,7.14,7.45,7.45,6423800
