Date,Open,High,Low,Close,Adj Close,Volume
02-09-2009,4.19,4.33,4.13,4.28,4.28,19010800
03-09-2009,4.39,4.56,4.35,4.53,4.53,33180600
04-09-2009,4.55,4.56,4.38,4.53,4.53,19622500
08-09-2009,4.6,5.24,4.57,5.19,5.19,73355000
09-09-2009,5.15,5.3,5.0,5.2,5.2,44410400
10-09-2009,5.29,5.45,5.2,5.38,5.38,39108400
11-09-2009,5.49,5.75,5.45,5.68,5.68,48505700
14-09-2009,5.62,5.78,5.51,5.72,5.72,27629100
15-09-2009,5.77,5.94,5.72,5.88,5.88,26757300
16-09-2009,5.85,5.87,5.57,5.69,5.69,43399700
17-09-2009,5.69,5.78,5.55,5.67,5.67,38169500
18-09-2009,5.74,5.75,5.43,5.7,5.7,34251800
21-09-2009,5.57,5.89,5.56,5.81,5.81,26292700
22-09-2009,5.91,6.3,5.84,6.08,6.08,39994300
23-09-2009,6.18,6.28,6.0,6.02,6.02,34479800
24-09-2009,6.06,6.09,5.57,5.66,5.66,36318200
25-09-2009,5.52,5.83,5.51,5.83,5.83,29820800
28-09-2009,5.87,6.06,5.79,5.94,5.94,20247100
29-09-2009,5.85,6.1,5.72,5.78,5.78,31086500
30-09-2009,5.8,5.85,5.59,5.66,5.66,37557200
01-10-2009,5.62,5.65,5.27,5.39,5.39,42759500
02-10-2009,5.22,5.45,5.05,5.31,5.31,31821800
05-10-2009,5.15,5.63,5.12,5.54,5.54,29232100
06-10-2009,5.67,5.78,5.53,5.64,5.64,21908400
07-10-2009,5.66,5.69,5.52,5.54,5.54,16911100
08-10-2009,5.58,5.67,5.46,5.51,5.51,20299300
09-10-2009,5.51,5.9,5.51,5.88,5.88,27325500
12-10-2009,6.13,6.29,6.08,6.14,6.14,38595800
13-10-2009,6.21,6.22,6.06,6.08,6.08,29647100
14-10-2009,6.31,6.36,6.16,6.25,6.25,32294400
