Date,Open,High,Low,Close,Adj Close,Volume
10-03-2011,8.53,8.55,8.36,8.42,8.42,26255500
11-03-2011,8.26,8.67,8.26,8.65,8.65,21127900
14-03-2011,8.56,8.75,8.35,8.43,8.43,17092200
15-03-2011,7.99,8.34,7.93,8.28,8.28,19782900
16-03-2011,8.28,8.46,8.05,8.12,8.12,21088500
17-03-2011,8.29,8.4,8.2,8.31,8.31,14552000
18-03-2011,8.45,8.63,8.34,8.55,8.55,21509200
21-03-2011,8.73,8.74,8.51,8.55,8.55,13728600
22-03-2011,8.54,8.62,8.36,8.36,8.36,11878000
23-03-2011,8.36,8.6,8.28,8.59,8.59,13611100
24-03-2011,8.66,8.85,8.61,8.83,8.83,17440600
25-03-2011,8.78,8.9,8.73,8.88,8.88,17489100
28-03-2011,8.89,8.89,8.68,8.69,8.69,12030000
29-03-2011,8.69,8.7,8.54,8.68,8.68,14767300
30-03-2011,8.74,8.85,8.61,8.79,8.79,14592700
31-03-2011,8.77,8.85,8.57,8.6,8.6,18376500
01-04-2011,8.61,8.69,8.27,8.36,8.36,20393200
04-04-2011,8.4,8.42,8.01,8.1,8.1,26709200
05-04-2011,8.23,8.35,8.1,8.11,8.11,26089100
06-04-2011,8.22,8.51,8.17,8.43,8.43,21004600
07-04-2011,8.48,8.54,8.29,8.41,8.41,14977000
08-04-2011,8.47,8.51,8.31,8.47,8.47,19905400
11-04-2011,8.46,8.58,8.4,8.42,8.42,16621600
12-04-2011,8.35,8.39,8.16,8.26,8.26,12465200
13-04-2011,8.35,8.37,8.18,8.2,8.2,11568900
14-04-2011,8.14,8.22,8.02,8.19,8.19,13562200
15-04-2011,8.2,8.28,8.08,8.27,8.27,12619500
18-04-2011,8.11,8.28,8.01,8.2,8.2,16728600
19-04-2011,8.21,8.29,8.16,8.27,8.27,12075200
20-04-2011,8.48,8.65,8.41,8.63,8.63,21385600
