Date,Open,High,Low,Close,Adj Close,Volume
04-09-2014,4.18,4.25,4.15,4.15,4.15,12791400
05-09-2014,4.17,4.19,4.15,4.15,4.15,6630200
08-09-2014,4.13,4.18,4.1,4.13,4.13,8396200
09-09-2014,4.15,4.16,4.08,4.08,4.08,8964800
10-09-2014,4.08,4.11,4.01,4.08,4.08,13276800
11-09-2014,4.03,4.08,4.02,4.08,4.08,8086800
12-09-2014,4.06,4.11,3.96,3.96,3.96,14123900
15-09-2014,3.98,4.02,3.9,3.91,3.91,18257000
16-09-2014,3.89,3.9,3.8,3.81,3.81,40156400
17-09-2014,3.82,3.88,3.8,3.82,3.82,24894600
18-09-2014,3.88,3.94,3.7,3.88,3.88,16141400
19-09-2014,3.93,3.94,3.81,3.81,3.81,23030000
22-09-2014,3.81,3.83,3.75,3.76,3.76,14201400
23-09-2014,3.76,3.79,3.69,3.69,3.69,16282500
24-09-2014,3.71,3.75,3.69,3.7,3.7,11792600
25-09-2014,3.7,3.72,3.6,3.63,3.63,17556500
26-09-2014,3.63,3.67,3.6,3.6,3.6,12976300
29-09-2014,3.56,3.66,3.54,3.55,3.55,26857600
30-09-2014,3.56,3.58,3.4,3.41,3.41,55952200
01-10-2014,3.39,3.42,3.3,3.35,3.35,33645900
02-10-2014,3.37,3.44,3.28,3.39,3.39,27904500
03-10-2014,3.43,3.46,3.37,3.4,3.4,16797000
06-10-2014,3.42,3.44,3.3,3.36,3.36,17864800
07-10-2014,3.35,3.38,3.28,3.28,3.28,17720600
08-10-2014,3.3,3.31,3.18,3.28,3.28,28000000
09-10-2014,3.03,3.2,2.94,2.95,2.95,69528900
10-10-2014,2.95,2.95,2.71,2.72,2.72,41062500
13-10-2014,2.78,2.85,2.73,2.74,2.74,38269400
14-10-2014,2.61,2.75,2.6,2.62,2.62,39964200
15-10-2014,2.62,2.71,2.54,2.61,2.61,36924600
