Date,Open,High,Low,Close,Adj Close,Volume
01-09-2010,5.75,5.86,5.68,5.76,5.76,34998400
02-09-2010,5.82,5.96,5.7,5.93,5.93,24411300
03-09-2010,6.05,6.12,5.89,6.09,6.09,22285200
07-09-2010,6.04,6.18,5.95,5.95,5.95,21679600
08-09-2010,5.96,5.96,5.79,5.83,5.83,19381400
09-09-2010,5.95,5.95,5.82,5.86,5.86,17213400
10-09-2010,5.88,5.9,5.67,5.81,5.81,23117800
13-09-2010,5.89,6.34,5.89,6.18,6.18,51746600
14-09-2010,6.16,6.47,6.08,6.27,6.27,33687400
15-09-2010,6.25,6.29,6.13,6.22,6.22,18351800
16-09-2010,6.21,6.25,6.1,6.15,6.15,21556800
17-09-2010,6.21,6.22,6.09,6.12,6.12,20223700
20-09-2010,6.16,6.17,6.02,6.09,6.09,22871300
21-09-2010,6.1,6.25,6.06,6.17,6.17,20615600
22-09-2010,6.12,6.27,6.06,6.26,6.26,27117300
23-09-2010,6.2,6.59,6.14,6.4,6.4,39689700
24-09-2010,6.6,6.85,6.6,6.84,6.84,53726900
27-09-2010,6.92,7.24,6.84,7.02,7.02,56266900
28-09-2010,7.06,7.09,6.87,6.95,6.95,32223300
29-09-2010,6.87,7.34,6.85,7.28,7.28,44249400
30-09-2010,7.39,7.44,6.99,7.11,7.11,38514800
01-10-2010,7.2,7.26,7.01,7.05,7.05,27510600
04-10-2010,7.03,7.08,6.84,6.94,6.94,23042400
05-10-2010,7.04,7.12,6.89,6.98,6.98,36286400
06-10-2010,7.01,7.05,6.78,6.86,6.86,23477400
07-10-2010,6.89,6.93,6.77,6.87,6.87,21005600
08-10-2010,6.87,7.1,6.79,7.05,7.05,25394100
11-10-2010,7.1,7.28,7.08,7.24,7.24,24687300
12-10-2010,7.26,7.35,7.16,7.3,7.3,27727500
13-10-2010,7.45,7.48,7.22,7.22,7.22,32283000
