Date,Open,High,Low,Close,Adj Close,Volume
15-12-2016,10.68,10.93,10.64,10.86,10.86,48871300
16-12-2016,10.94,11.23,10.6,10.66,10.66,77777700
19-12-2016,10.81,11.0,10.52,10.95,10.95,46085800
20-12-2016,11.19,11.51,11.15,11.51,11.51,59314200
21-12-2016,11.61,11.72,11.31,11.47,11.47,44814100
22-12-2016,11.65,11.75,11.47,11.6,11.6,36450800
23-12-2016,11.3,11.6,11.26,11.58,11.58,32288200
27-12-2016,11.65,12.08,11.6,12.07,12.07,44336500
28-12-2016,12.28,12.42,11.46,11.55,11.55,71254500
29-12-2016,11.24,11.62,11.01,11.59,11.59,50234300
30-12-2016,11.7,11.78,11.25,11.34,11.34,44095400
03-01-2017,11.42,11.65,11.02,11.43,11.43,55182000
04-01-2017,11.45,11.52,11.24,11.43,11.43,40781200
05-01-2017,11.43,11.69,11.23,11.24,11.24,38855200
06-01-2017,11.29,11.49,11.11,11.32,11.32,34453500
09-01-2017,11.37,11.64,11.31,11.49,11.49,37304800
10-01-2017,11.55,11.63,11.33,11.44,11.44,29201600
11-01-2017,11.39,11.41,11.15,11.2,11.2,39377000
12-01-2017,10.98,11.04,10.33,10.76,10.76,75244100
13-01-2017,10.79,10.87,10.56,10.58,10.58,38377500
17-01-2017,10.17,10.23,9.78,9.82,9.82,70491800
18-01-2017,9.54,10.1,9.42,9.88,9.88,51797600
19-01-2017,9.92,10.25,9.75,9.77,9.77,46151300
20-01-2017,9.88,9.96,9.67,9.75,9.75,27982100
23-01-2017,9.68,10.06,9.68,9.91,9.91,27905700
24-01-2017,9.95,10.49,9.95,10.44,10.44,43991200
25-01-2017,10.74,10.98,10.15,10.35,10.35,61778100
26-01-2017,10.35,10.66,10.3,10.52,10.52,35866600
27-01-2017,10.6,10.73,10.52,10.67,10.67,32719200
30-01-2017,10.62,10.68,10.3,10.61,10.61,37725000
