Date,Open,High,Low,Close,Adj Close,Volume
14-12-2023,138.889999,141.820007,135.729996,138.0,138.0,76115200
15-12-2023,139.520004,140.889999,137.25,139.149994,139.149994,70178600
18-12-2023,139.149994,139.789993,137.649994,138.899994,138.899994,45199500
19-12-2023,138.570007,143.470001,138.559998,140.149994,140.149994,63739800
20-12-2023,139.0,139.580002,135.369995,135.470001,135.470001,54671700
21-12-2023,138.139999,139.979996,137.380005,139.910004,139.910004,47179400
22-12-2023,140.479996,140.699997,138.309998,139.600006,139.600006,35370400
26-12-2023,140.070007,143.850006,139.919998,143.410004,143.410004,47157400
27-12-2023,144.720001,146.25,143.179993,146.070007,146.070007,49033400
28-12-2023,146.800003,150.410004,145.949997,148.759995,148.759995,63800700
29-12-2023,149.5,151.050003,147.199997,147.410004,147.410004,62028200
02-01-2024,144.279999,144.399994,137.429993,138.580002,138.580002,64902000
03-01-2024,135.710007,137.429993,133.740005,135.320007,135.320007,61988600
04-01-2024,134.300003,137.699997,134.0,136.009995,136.009995,58610300
05-01-2024,136.779999,141.009995,136.440002,138.580002,138.580002,69595000
08-01-2024,140.360001,147.149994,140.149994,146.179993,146.179993,71756900
09-01-2024,145.949997,149.860001,145.080002,149.259995,149.259995,67875700
10-01-2024,150.070007,150.880005,146.649994,148.539993,148.539993,56951200
11-01-2024,148.520004,150.380005,143.690002,148.020004,148.020004,62764600
12-01-2024,148.039993,148.75,145.0,146.559998,146.559998,48250800
16-01-2024,150.360001,159.720001,149.979996,158.740005,158.740005,112711400
17-01-2024,158.449997,160.639999,154.399994,160.169998,160.169998,104085000
18-01-2024,166.199997,168.600006,158.220001,162.669998,162.669998,131864900
19-01-2024,165.800003,174.25,162.199997,174.229996,174.229996,139825500
22-01-2024,174.389999,174.720001,164.149994,168.179993,168.179993,122973800
23-01-2024,166.5,169.630005,164.270004,168.419998,168.419998,76830500
24-01-2024,172.550003,180.580002,170.559998,178.289993,178.289993,125516400
25-01-2024,183.410004,184.919998,177.630005,180.330002,180.330002,127171400
26-01-2024,175.289993,181.229996,174.149994,177.25,177.25,107381200
29-01-2024,178.770004,178.889999,174.399994,177.830002,177.830002,89384500
