Date,Open,High,Low,Close,Adj Close,Volume
13-12-2018,20.629999,20.870001,19.76,19.860001,19.860001,88108300
14-12-2018,19.58,20.700001,19.52,19.9,19.9,84713600
17-12-2018,20.01,20.02,18.639999,18.83,18.83,115437900
18-12-2018,19.15,19.84,18.879999,19.5,19.5,101512900
19-12-2018,19.440001,19.719999,18.0,18.16,18.16,120644500
20-12-2018,18.110001,18.860001,17.34,17.940001,17.940001,119394500
21-12-2018,18.120001,18.34,16.76,16.93,16.93,132246000
24-12-2018,16.52,17.219999,16.370001,16.65,16.65,62933100
26-12-2018,16.879999,17.91,16.030001,17.9,17.9,108811800
27-12-2018,17.43,17.74,16.440001,17.49,17.49,111373000
28-12-2018,17.530001,18.309999,17.139999,17.82,17.82,109214400
31-12-2018,18.15,18.51,17.85,18.459999,18.459999,84732200
02-01-2019,18.01,19.0,17.98,18.83,18.83,87148700
03-01-2019,18.42,18.68,16.940001,17.049999,17.049999,117277600
04-01-2019,17.549999,19.07,17.43,19.0,19.0,111878600
07-01-2019,19.440001,20.68,19.0,20.57,20.57,107157000
08-01-2019,21.190001,21.200001,19.68,20.75,20.75,121271000
09-01-2019,20.889999,21.440001,20.07,20.190001,20.190001,163944100
10-01-2019,19.76,19.83,18.9,19.74,19.74,115629400
11-01-2019,19.469999,20.35,19.190001,20.27,20.27,85110800
14-01-2019,19.959999,20.620001,19.75,20.23,20.23,71350200
15-01-2019,20.440001,20.68,20.26,20.379999,20.379999,62785800
16-01-2019,20.4,20.540001,19.709999,19.73,19.73,70849300
17-01-2019,19.49,20.51,19.02,20.25,20.25,85018400
18-01-2019,20.370001,21.049999,20.02,20.77,20.77,88131000
22-01-2019,20.48,20.92,19.700001,19.76,19.76,78513700
23-01-2019,20.030001,20.48,19.549999,19.799999,19.799999,77811300
24-01-2019,20.059999,21.01,20.040001,20.85,20.85,97433400
25-01-2019,20.99,22.030001,20.790001,21.93,21.93,110239500
28-01-2019,20.32,21.01,20.02,20.18,20.18,135164100
