Date,Open,High,Low,Close,Adj Close,Volume
03-03-2010,8.44,8.55,8.28,8.35,8.35,14260800
04-03-2010,8.37,8.5,8.28,8.5,8.5,14448000
05-03-2010,8.55,8.7,8.48,8.61,8.61,14826400
08-03-2010,8.66,8.69,8.51,8.64,8.64,12760000
09-03-2010,8.5,8.69,8.43,8.63,8.63,17664900
10-03-2010,8.6,9.09,8.59,8.92,8.92,23426900
11-03-2010,8.91,9.0,8.74,8.95,8.95,15977800
12-03-2010,9.04,9.04,8.9,8.93,8.93,12802500
15-03-2010,8.88,8.95,8.8,8.92,8.92,11428900
16-03-2010,8.95,9.42,8.94,9.4,9.4,25356300
17-03-2010,9.47,9.74,9.42,9.67,9.67,23574800
18-03-2010,9.62,9.66,9.26,9.39,9.39,17772300
19-03-2010,9.11,9.41,9.1,9.11,9.11,15938000
22-03-2010,8.91,9.32,8.79,9.31,9.31,15101100
23-03-2010,9.34,9.49,9.26,9.45,9.45,10623200
24-03-2010,9.38,9.38,9.2,9.23,9.23,12096100
25-03-2010,9.35,9.44,9.02,9.03,9.03,15824100
26-03-2010,9.11,9.19,8.91,9.02,9.02,12158100
29-03-2010,9.08,9.2,9.06,9.11,9.11,9621900
30-03-2010,9.21,9.28,9.09,9.27,9.27,13451600
31-03-2010,9.15,9.44,9.13,9.27,9.27,12850100
01-04-2010,9.34,9.49,9.22,9.37,9.37,11757400
05-04-2010,9.47,9.54,9.42,9.53,9.53,10467800
06-04-2010,9.44,9.49,9.18,9.35,9.35,18738400
07-04-2010,9.38,9.83,9.25,9.66,9.66,29125500
08-04-2010,9.63,9.63,9.33,9.42,9.42,21494000
09-04-2010,9.49,9.58,9.28,9.3,9.3,24207600
12-04-2010,9.37,9.53,9.35,9.42,9.42,16578500
13-04-2010,9.42,9.59,9.35,9.56,9.56,15125200
14-04-2010,9.82,9.97,9.71,9.89,9.89,29201400
