Date,Open,High,Low,Close,Adj Close,Volume
06-06-2012,5.91,6.1,5.91,6.02,6.02,13460500
07-06-2012,6.1,6.14,5.72,5.76,5.76,17451300
08-06-2012,5.73,5.92,5.71,5.91,5.91,7580800
11-06-2012,6.01,6.02,5.68,5.69,5.69,11840200
12-06-2012,5.76,5.92,5.75,5.91,5.91,12517400
13-06-2012,5.89,5.95,5.75,5.76,5.76,12585700
14-06-2012,5.75,5.81,5.7,5.76,5.76,8485800
15-06-2012,5.77,5.88,5.73,5.87,5.87,9292400
18-06-2012,5.85,6.0,5.8,5.93,5.93,11950000
19-06-2012,5.93,6.0,5.8,5.81,5.81,21247800
20-06-2012,5.87,6.09,5.79,6.06,6.06,23323500
21-06-2012,6.04,6.04,5.71,5.72,5.72,17212000
22-06-2012,5.77,5.82,5.63,5.73,5.73,15918900
25-06-2012,5.64,5.64,5.38,5.41,5.41,17470300
26-06-2012,5.44,5.5,5.39,5.44,5.44,10162500
27-06-2012,5.47,5.53,5.4,5.5,5.5,8999200
28-06-2012,5.45,5.47,5.32,5.41,5.41,11533600
29-06-2012,5.59,5.73,5.58,5.73,5.73,20948600
02-07-2012,5.75,5.78,5.66,5.75,5.75,11159600
03-07-2012,5.78,6.08,5.77,6.03,6.03,11319400
05-07-2012,5.8,5.98,5.79,5.88,5.88,13359900
06-07-2012,5.8,5.83,5.68,5.75,5.75,9952400
09-07-2012,5.69,5.78,5.61,5.62,5.62,13565900
10-07-2012,5.08,5.4,4.95,4.99,4.99,75490100
11-07-2012,5.02,5.04,4.86,4.89,4.89,16155500
12-07-2012,4.85,4.96,4.81,4.88,4.88,19891400
13-07-2012,4.89,4.95,4.83,4.9,4.9,15546400
16-07-2012,4.85,4.87,4.74,4.83,4.83,14791700
17-07-2012,4.85,4.93,4.71,4.87,4.87,14273200
18-07-2012,4.83,5.02,4.76,4.89,4.89,15849900
