Date,Open,High,Low,Close,Adj Close,Volume
03-06-2003,6.87,7.13,6.81,6.94,6.94,10598400
04-06-2003,6.96,7.08,6.94,7.01,7.01,6770800
05-06-2003,7.0,7.02,6.91,7.02,7.02,7819600
06-06-2003,7.27,7.39,6.9,6.93,6.93,12638600
09-06-2003,6.9,6.91,6.5,6.55,6.55,10369100
10-06-2003,6.5,6.71,6.37,6.68,6.68,9810500
11-06-2003,6.68,6.68,6.28,6.41,6.41,14372500
12-06-2003,6.55,6.91,6.44,6.9,6.9,16476800
13-06-2003,6.87,6.88,6.46,6.52,6.52,8933200
16-06-2003,6.53,6.69,6.45,6.61,6.61,6557800
17-06-2003,6.7,6.73,6.47,6.58,6.58,6213900
18-06-2003,6.51,6.8,6.44,6.75,6.75,7236700
19-06-2003,6.82,7.0,6.76,6.81,6.81,10391500
20-06-2003,6.81,6.87,6.68,6.79,6.79,7286800
23-06-2003,6.79,6.9,6.54,6.59,6.59,5949900
24-06-2003,5.8,6.41,5.8,6.31,6.31,26043700
25-06-2003,6.32,6.55,6.32,6.35,6.35,9733000
26-06-2003,6.35,6.58,6.33,6.55,6.55,5878900
27-06-2003,6.53,6.56,6.29,6.38,6.38,5368700
30-06-2003,6.38,6.49,6.33,6.41,6.41,4249600
01-07-2003,6.32,6.64,6.25,6.54,6.54,5645800
02-07-2003,6.55,6.77,6.55,6.75,6.75,7794100
03-07-2003,6.52,6.85,6.52,6.71,6.71,3108000
07-07-2003,6.98,7.26,6.98,7.18,7.18,9104400
08-07-2003,7.01,7.21,7.01,7.1,7.1,10499100
09-07-2003,7.12,7.35,7.09,7.12,7.12,7607500
10-07-2003,6.85,7.4,6.85,7.05,7.05,9749400
11-07-2003,6.95,7.26,6.95,7.2,7.2,5548700
14-07-2003,7.47,7.52,7.15,7.2,7.2,7889300
15-07-2003,7.33,7.48,7.12,7.28,7.28,5305200
