Date,Open,High,Low,Close,Adj Close,Volume
17-03-2017,13.62,13.74,13.36,13.49,13.49,224892300
20-03-2017,13.68,14.5,13.54,14.4,14.4,91565600
21-03-2017,14.4,14.49,13.78,13.82,13.82,72552700
22-03-2017,13.7,14.15,13.55,14.1,14.1,61239500
23-03-2017,13.96,14.12,13.77,13.79,13.79,44549900
24-03-2017,14.16,14.18,13.54,13.7,13.7,50099500
27-03-2017,13.35,13.78,13.21,13.7,13.7,42686800
28-03-2017,13.75,13.86,13.55,13.69,13.69,37420200
29-03-2017,13.74,13.87,13.63,13.71,13.71,37863500
30-03-2017,13.73,14.05,13.65,14.05,14.05,44132800
31-03-2017,14.1,14.75,14.01,14.55,14.55,84566200
03-04-2017,14.6,14.74,14.3,14.64,14.64,48423700
04-04-2017,14.31,14.67,14.03,14.16,14.16,58413000
05-04-2017,14.28,14.64,14.1,14.17,14.17,58816700
06-04-2017,13.42,13.46,12.83,13.27,13.27,139500100
07-04-2017,13.33,13.68,13.22,13.52,13.52,70441000
10-04-2017,13.52,13.59,13.04,13.1,13.1,47178000
11-04-2017,13.02,13.29,12.71,13.1,13.1,59916600
12-04-2017,12.94,13.1,12.74,12.76,12.76,37385400
13-04-2017,12.51,12.72,12.22,12.31,12.31,53442600
17-04-2017,12.53,12.8,12.37,12.79,12.79,38188200
18-04-2017,12.63,12.97,12.58,12.95,12.95,37172000
19-04-2017,13.09,13.21,12.8,12.84,12.84,36491100
20-04-2017,12.98,13.15,12.88,13.11,13.11,41976100
21-04-2017,13.08,13.12,12.9,13.0,13.0,25689600
24-04-2017,13.23,13.23,13.05,13.13,13.13,36120300
25-04-2017,13.24,13.53,13.16,13.49,13.49,35881000
26-04-2017,13.42,13.53,13.22,13.41,13.41,36644500
27-04-2017,13.43,13.7,13.37,13.62,13.62,31327600
28-04-2017,13.73,13.76,13.16,13.3,13.3,50376000
