Date,Open,High,Low,Close,Adj Close,Volume
06-12-2006,21.18,21.59,21.07,21.49,21.49,17056000
07-12-2006,21.530001,21.73,21.030001,21.049999,21.049999,17665500
08-12-2006,21.01,21.15,20.690001,20.93,20.93,19635000
11-12-2006,21.02,21.09,20.610001,20.690001,20.690001,15527600
12-12-2006,20.620001,20.790001,20.370001,20.469999,20.469999,16091800
13-12-2006,20.58,20.74,19.9,20.17,20.17,28031200
14-12-2006,20.219999,22.799999,20.219999,22.709999,22.709999,76120200
15-12-2006,22.950001,23.0,22.02,22.120001,22.120001,34431000
18-12-2006,22.049999,22.209999,21.719999,21.969999,21.969999,24239800
19-12-2006,21.83,22.01,21.6,21.639999,21.639999,19482700
20-12-2006,21.610001,21.99,21.610001,21.85,21.85,11292300
21-12-2006,21.969999,22.0,20.91,20.950001,20.950001,22505600
22-12-2006,21.0,21.200001,20.68,20.77,20.77,10634200
26-12-2006,20.889999,20.889999,20.450001,20.6,20.6,7190700
27-12-2006,20.709999,20.84,20.5,20.700001,20.700001,9919300
28-12-2006,20.559999,20.75,20.52,20.57,20.57,8023900
29-12-2006,20.5,20.73,20.299999,20.35,20.35,11594000
03-01-2007,20.08,20.4,19.35,19.52,19.52,28350300
04-01-2007,19.66,19.860001,19.32,19.790001,19.790001,23652500
05-01-2007,19.540001,19.91,19.540001,19.709999,19.709999,15902400
08-01-2007,19.709999,19.860001,19.370001,19.469999,19.469999,15814800
09-01-2007,19.450001,19.709999,19.370001,19.65,19.65,14494200
10-01-2007,19.639999,20.02,19.5,20.01,20.01,19783200
11-01-2007,19.799999,20.629999,19.799999,20.18,20.18,23135700
12-01-2007,18.629999,18.77,17.620001,18.26,18.26,123328200
16-01-2007,18.15,18.35,17.950001,18.129999,18.129999,37697200
17-01-2007,17.9,18.280001,17.9,18.200001,18.200001,21415000
18-01-2007,18.07,18.18,17.76,17.92,17.92,21712500
19-01-2007,17.809999,17.98,17.66,17.73,17.73,22764400
22-01-2007,17.59,17.639999,17.26,17.530001,17.530001,24494900
