Date,Open,High,Low,Close,Adj Close,Volume
14-12-2017,10.1,10.17,9.96,10.13,10.13,29006800
15-12-2017,10.13,10.32,10.02,10.29,10.29,45462300
18-12-2017,10.6,11.0,10.51,10.98,10.98,63797700
19-12-2017,11.0,11.19,10.87,10.95,10.95,43852900
20-12-2017,11.1,11.18,10.8,10.98,10.98,31420300
21-12-2017,10.98,11.08,10.87,10.89,10.89,21884300
22-12-2017,10.75,10.77,10.2,10.54,10.54,50744500
26-12-2017,10.38,10.58,10.34,10.46,10.46,20437900
27-12-2017,10.45,10.74,10.4,10.53,10.53,22921800
28-12-2017,10.57,10.64,10.43,10.55,10.55,18609400
29-12-2017,10.57,10.58,10.27,10.28,10.28,26678900
02-01-2018,10.42,11.02,10.34,10.98,10.98,44146300
03-01-2018,11.61,12.14,11.36,11.55,11.55,154066700
04-01-2018,12.1,12.43,11.97,12.12,12.12,109503000
05-01-2018,12.19,12.22,11.66,11.88,11.88,63808900
08-01-2018,12.01,12.3,11.85,12.28,12.28,63346000
09-01-2018,12.0,12.02,11.71,11.82,11.82,62560900
10-01-2018,11.63,12.15,11.56,11.96,11.96,52561200
11-01-2018,12.07,12.19,11.9,12.14,12.14,38354900
12-01-2018,11.82,12.07,11.8,12.02,12.02,47149300
16-01-2018,12.05,12.2,11.8,11.91,11.91,42686600
17-01-2018,11.9,12.19,11.82,12.18,12.18,39020800
18-01-2018,12.18,12.68,12.15,12.47,12.47,62086200
19-01-2018,12.56,12.88,12.54,12.59,12.59,46800700
22-01-2018,12.61,12.74,12.37,12.65,12.65,34758600
23-01-2018,12.82,13.0,12.76,12.94,12.94,46417200
24-01-2018,13.02,13.05,12.6,12.71,12.71,41956400
25-01-2018,12.78,12.94,12.32,12.41,12.41,42966600
26-01-2018,12.7,12.95,12.62,12.95,12.95,44239000
29-01-2018,13.13,13.47,13.05,13.32,13.32,66645400
