Date,Open,High,Low,Close,Adj Close,Volume
04-09-2002,8.42,8.56,8.02,8.45,8.45,4661500
05-09-2002,8.2,8.28,7.83,7.99,7.99,6605300
06-09-2002,8.4,8.5,7.97,8.04,8.04,5771400
09-09-2002,8.01,8.18,7.81,7.97,7.97,3529900
10-09-2002,8.2,8.47,8.01,8.27,8.27,4820600
11-09-2002,8.6,8.6,8.2,8.24,8.24,2208900
12-09-2002,8.18,8.18,7.6,7.64,7.64,7223300
13-09-2002,7.25,7.64,7.12,7.21,7.21,8848900
16-09-2002,7.2,7.2,7.0,7.03,7.03,4790800
17-09-2002,7.38,7.38,6.81,6.83,6.83,6560400
18-09-2002,6.8,6.98,6.62,6.78,6.78,3614000
19-09-2002,6.6,6.75,6.27,6.27,6.27,4597400
20-09-2002,6.3,6.53,6.3,6.4,6.4,5413500
23-09-2002,6.23,6.23,5.91,5.98,5.98,6124400
24-09-2002,5.8,6.1,5.7,5.75,5.75,8264200
25-09-2002,5.95,6.13,5.82,5.93,5.93,11781700
26-09-2002,6.03,6.18,5.93,6.07,6.07,5252000
27-09-2002,5.99,6.07,5.71,5.74,5.74,5822700
30-09-2002,5.7,5.7,5.2,5.34,5.34,8770100
01-10-2002,5.42,5.45,5.0,5.27,5.27,13726700
02-10-2002,5.24,5.58,5.19,5.37,5.37,7814200
03-10-2002,4.43,4.46,3.55,3.63,3.63,30872600
04-10-2002,3.63,3.98,3.5,3.51,3.51,9000900
07-10-2002,3.5,3.58,3.2,3.2,3.2,7348400
08-10-2002,3.3,3.55,3.1,3.55,3.55,9801200
09-10-2002,3.54,3.74,3.37,3.56,3.56,7545800
10-10-2002,3.62,3.77,3.56,3.63,3.63,7178000
11-10-2002,3.89,3.89,3.7,3.76,3.76,9239200
14-10-2002,3.75,3.93,3.64,3.93,3.93,3509500
15-10-2002,4.27,4.3,4.05,4.2,4.2,6882900
