Date,Open,High,Low,Close,Adj Close,Volume
08-12-2011,5.64,5.69,5.45,5.47,5.47,16654200
09-12-2011,5.49,5.56,5.39,5.54,5.54,13352500
12-12-2011,5.38,5.39,5.22,5.3,5.3,14586200
13-12-2011,5.33,5.39,5.12,5.18,5.18,22707700
14-12-2011,5.14,5.18,5.01,5.07,5.07,13350800
15-12-2011,5.14,5.17,5.01,5.04,5.04,13624900
16-12-2011,5.08,5.14,5.02,5.13,5.13,11679700
19-12-2011,5.2,5.2,4.82,4.86,4.86,14173400
20-12-2011,4.96,5.2,4.95,5.19,5.19,13554100
21-12-2011,5.12,5.2,4.99,5.08,5.08,11852700
22-12-2011,5.12,5.5,5.1,5.45,5.45,16217300
23-12-2011,5.49,5.51,5.35,5.41,5.41,6666000
27-12-2011,5.4,5.48,5.34,5.38,5.38,5648100
28-12-2011,5.39,5.42,5.24,5.28,5.28,5277600
29-12-2011,5.31,5.39,5.27,5.34,5.34,6145100
30-12-2011,5.34,5.45,5.28,5.4,5.4,6906000
03-01-2012,5.53,5.59,5.44,5.48,5.48,12675100
04-01-2012,5.47,5.49,5.41,5.46,5.46,8034900
05-01-2012,5.45,5.57,5.35,5.46,5.46,11476900
06-01-2012,5.44,5.52,5.39,5.43,5.43,12938600
09-01-2012,5.42,5.6,5.38,5.59,5.59,12585400
10-01-2012,5.66,5.75,5.64,5.71,5.71,10129600
11-01-2012,5.68,5.84,5.68,5.81,5.81,11196300
12-01-2012,5.83,5.85,5.71,5.82,5.82,11480100
13-01-2012,5.76,5.79,5.63,5.66,5.66,9670900
17-01-2012,5.77,5.84,5.71,5.73,5.73,8259900
18-01-2012,5.73,6.03,5.73,5.97,5.97,19955800
19-01-2012,6.02,6.24,5.98,6.22,6.22,21731300
20-01-2012,6.22,6.49,6.18,6.42,6.42,28706300
23-01-2012,6.42,6.6,6.39,6.52,6.52,21918400
