Date,Open,High,Low,Close,Adj Close,Volume
15-09-2011,7.3,7.44,7.25,7.34,7.34,23786400
16-09-2011,7.38,7.42,7.13,7.2,7.2,19877300
19-09-2011,6.96,7.14,6.85,6.92,6.92,36465500
20-09-2011,6.96,6.99,6.73,6.74,6.74,17428300
21-09-2011,6.8,6.85,6.48,6.48,6.48,20043200
22-09-2011,6.24,6.3,5.9,6.12,6.12,44630800
23-09-2011,6.01,6.23,5.95,6.17,6.17,21921300
26-09-2011,6.37,6.43,6.11,6.4,6.4,27779100
27-09-2011,6.57,6.76,6.44,6.49,6.49,26947400
28-09-2011,6.51,6.57,6.15,6.15,6.15,29234600
29-09-2011,5.49,5.65,5.11,5.31,5.31,67973500
30-09-2011,5.23,5.3,5.07,5.08,5.08,29671100
03-10-2011,5.03,5.03,4.52,4.53,4.53,39505500
04-10-2011,4.42,4.72,4.31,4.72,4.72,37500000
05-10-2011,4.65,4.9,4.52,4.83,4.83,28840200
06-10-2011,4.91,4.91,4.7,4.85,4.85,19193800
07-10-2011,4.94,4.99,4.69,4.73,4.73,22123200
10-10-2011,4.85,4.97,4.75,4.84,4.84,14709800
11-10-2011,4.86,4.93,4.78,4.86,4.86,15419700
12-10-2011,4.94,5.07,4.92,4.93,4.93,19261200
13-10-2011,4.94,4.98,4.85,4.97,4.97,17307600
14-10-2011,5.04,5.07,4.85,4.92,4.92,12805400
17-10-2011,4.9,4.9,4.65,4.67,4.67,16611900
18-10-2011,4.68,4.84,4.57,4.83,4.83,21338700
19-10-2011,4.9,4.92,4.69,4.73,4.73,18304000
20-10-2011,4.72,4.76,4.45,4.54,4.54,25240900
21-10-2011,4.65,4.73,4.61,4.72,4.72,13915400
24-10-2011,4.74,5.06,4.74,5.06,5.06,24368900
25-10-2011,5.0,5.05,4.86,4.91,4.91,14842800
26-10-2011,4.99,5.13,4.87,5.1,5.1,19662200
